iso3c,year,life_expect,birth_rate,neonat_mortal_rate
GNB,2003,51.9367804878049,39.962,52.5
GNB,1991,49.4235365853659,45.032,64.7
GNB,1992,49.7517317073171,44.606,64.2
GNB,2005,52.3392926829268,39.485,51.1
GNB,2008,53.1547317073171,38.881,48.2
GNB,2009,53.4766341463415,38.675,46.9
GNB,2004,52.1260487804878,39.713,51.9
GNB,2006,52.5825365853659,39.276,50.4
GNB,1997,50.9620975609756,42.156,59.5
GNB,1995,50.5678536585366,43.153,61.6
GNB,2013,54.8384146341464,37.503,41.6
GNB,2012,54.503512195122,37.863,42.8
GNB,1994,50.3270243902439,43.657,62.6
GNB,2014,55.1600487804878,37.097,40.6
GUY,2000,64.9731463414634,25.64,26
GUY,1993,63.925243902439,31.178,29.5
GUY,1991,63.648512195122,32.293,30
GUY,1997,64.5328048780488,28.084,27.9
GUY,1994,64.0733902439025,30.487,29.2
GUY,1996,64.3794634146342,28.915,28.4
GUY,2006,65.6848780487805,20.781,24.2
GUY,2015,NA,NA,22.8
GUY,1995,64.2256585365854,29.725,28.8
GUY,2010,66.0427073170732,18.891,23.9
GUY,2007,65.779756097561,20.123,24.1
GUY,2008,65.8701463414634,19.58,24.1
GUY,1999,64.8319268292683,26.442,26.6
GUY,2001,65.107756097561,24.834,25.5
GUY,2011,66.1291463414634,18.77,23.8
GUY,1998,64.6846341463415,27.255,27.3
GUY,2004,65.4736585365854,22.336,24.6
GUY,2005,65.582512195122,21.528,24.4
GUY,1990,63.5231707317073,32.713,30.1
GUY,2002,65.2352926829268,24.011,25.1
GUY,1992,63.783243902439,31.782,29.8
GUY,2013,66.3100243902439,18.885,23.5
GUY,2009,65.957,19.164,24
GUY,2003,65.357756097561,23.173,24.8
GUY,2014,66.4064146341463,19.065,23.2
GUY,2012,66.2172682926829,18.777,23.7
HKG,2014,83.9804878048781,8.6,NA
HKG,1999,80.3829268292683,7.8,NA
HKG,2001,81.4243902439025,7.2,NA
HKG,2002,81.4780487804878,7.1,NA
HKG,1995,78.6829268292683,11.2,NA
HKG,1997,80.1268292682927,9.1,NA
HKG,2013,83.8317073170732,7.9,NA
HKG,1998,80.1317073170732,8.1,NA
HKG,1996,79.6268292682927,9.9,NA
HKG,2000,80.8780487804878,8.1,NA
HKG,1992,77.6780487804878,12.3,NA
HKG,1993,78.0317073170732,12,NA
HKG,2011,83.4219512195122,13.5,NA
HKG,2003,81.3292682926829,6.9,NA
HKG,2006,82.3756097560976,9.6,NA
HKG,2007,82.3268292682927,10.2,NA
HKG,1994,78.5292682926829,11.9,NA
HKG,2005,81.5804878048781,8.4,NA
HKG,2015,NA,NA,NA
HKG,1990,77.3804878048781,12,NA
HKG,2012,83.4804878048781,12.8,NA
HKG,2009,82.7756097560976,11.8,NA
HKG,2010,82.9780487804878,12.6,NA
HKG,1991,77.8829268292683,12,NA
HKG,2004,81.7804878048781,7.2,NA
HKG,2008,82.3756097560976,11.3,NA
HND,1990,66.6890487804878,38.35,21.6
HND,1993,68.008756097561,36.814,19.6
HND,1991,67.1436341463415,37.866,20.8
HND,2003,71.1029512195122,28.84,16.5
HND,2009,72.2172195121951,23.971,13.7
HND,2002,70.9110487804878,29.726,17
HND,2011,72.5727317073171,22.622,12.6
HND,1992,67.5791951219512,37.359,20.1
HND,2000,70.4941951219512,31.52,17.6
HND,2010,72.3939756097561,23.261,13.1
HND,2001,70.7121219512195,30.623,17.3
HND,2012,72.7550243902439,22.065,12.2
HND,2013,72.9428536585366,21.593,11.8
HND,2004,71.2928292682927,27.977,16.1
HND,2014,73.1357073170732,21.203,11.4
HND,1994,68.4368048780488,36.221,19.2
HND,1995,68.8583902439024,35.569,18.9
HND,1996,69.261512195122,34.853,18.7
HND,1997,69.6307073170732,34.08,18.5
HND,1998,69.9589756097561,33.26,18.5
HND,1999,70.2458048780488,32.403,17.9
HND,2006,71.6724634146342,26.318,15.3
HND,2007,71.8587317073171,25.514,14.8
HND,2008,72.0399756097561,24.728,14.3
HND,2005,71.4821707317073,27.137,15.7
HND,2015,NA,NA,11
HRV,2011,76.7756097560976,9.6,3.3
HRV,1999,72.6419512195122,10,5.7
HRV,2000,72.8078048780488,9.8,5.5
HRV,1998,72.3170731707317,10.4,5.7
HRV,2002,74.7173170731707,9,5
HRV,2004,75.520243902439,9.1,4.5
HRV,2008,75.9121951219512,9.9,3.8
HRV,2001,74.5129268292683,9.2,5.3
HRV,2010,76.4756097560976,9.8,3.5
HRV,1996,72.3653658536585,11.8,6
HRV,1997,72.4951219512195,12.2,5.7
HRV,2009,76.1682926829268,10.1,3.7
HRV,2014,77.3292682926829,9.3,2.7
HRV,2015,NA,NA,2.6
HRV,2003,74.6139024390244,8.9,4.7
HRV,2013,77.1268292682927,9.4,2.9
HRV,2005,75.2446341463415,9.563,4.2
HRV,2006,75.8368292682927,9.33,4
HRV,2007,75.7056097560976,9.4,3.9
HRV,1992,71.2414634146342,10.3,7.8
HRV,1994,71.8034146341464,10.4,6.9
HRV,1995,72.0843902439024,10.9,6.4
HRV,2012,76.9243902439024,9.8,3.1
HRV,1991,72.1853658536586,11.1,8
HRV,1990,72.1704878048781,11.6,8.1
HRV,1993,71.5224390243903,10.6,7.4
HTI,2013,62.4011463414634,25.345,26.5
HTI,2001,57.9297804878049,30.572,30.3
HTI,2000,57.6760487804878,31.125,30.6
HTI,1990,54.5693170731707,37.243,39.2
HTI,1992,55.2559512195122,35.856,36.2
HTI,1991,54.9144146341464,36.525,37.5
HTI,1996,56.5949512195122,33.442,32.8
HTI,1997,56.8929024390244,32.865,32.1
HTI,1999,57.4262682926829,31.7,31
HTI,2012,62.0333902439024,25.764,26.9
HTI,2010,61.2401219512195,26.655,29.9
HTI,2009,60.8222195121951,27.103,28.1
HTI,2014,62.7474390243902,24.951,26
HTI,2002,58.1993658536585,30.056,30.2
HTI,1994,55.940512195122,34.608,34.3
HTI,1995,56.2756585365854,34.02,33.6
HTI,2003,58.495243902439,29.582,30.2
HTI,1993,55.5984634146342,35.217,35.2
HTI,2007,59.9773902439024,27.951,29
HTI,2008,60.3979756097561,27.537,28.5
HTI,2006,59.5674146341464,28.349,29.4
HTI,1998,57.1690243902439,32.284,31.5
HTI,2015,NA,NA,25.4
HTI,2004,58.8209268292683,29.148,30.1
HTI,2005,59.1784634146342,28.743,29.8
HTI,2011,61.6451951219512,26.204,27.3
HUN,1990,69.3156097560976,12.1,13.6
HUN,1993,69.1012195121951,11.3,10.8
HUN,2001,72.2487804878049,9.5,6.6
HUN,1992,69.1170731707317,11.7,11.9
HUN,1994,69.469756097561,11.2,9.9
HUN,2004,72.6487804878049,9.4,5.3
HUN,1991,69.3770731707317,12.3,12.8
HUN,2015,NA,NA,3.5
HUN,1998,70.5578048780488,9.5,7.7
HUN,1999,70.6770731707317,9.2,7.4
HUN,2000,71.2463414634146,9.6,7
HUN,1996,70.3287804878049,10.2,8.5
HUN,2002,72.3487804878049,9.5,6.1
HUN,2008,73.7024390243903,9.9,4.4
HUN,2003,72.3,9.3,5.7
HUN,2012,75.0634146341463,9.1,3.8
HUN,2006,73.0975609756098,9.9,4.8
HUN,2011,74.8585365853659,8.8,3.9
HUN,1995,69.7917073170732,10.8,9.1
HUN,1997,70.7024390243902,9.8,8.1
HUN,2005,72.6487804878049,9.7,5
HUN,2010,74.2073170731707,9,4
HUN,2013,75.5658536585366,9,3.7
HUN,2014,75.8731707317073,9.5,3.6
HUN,2007,73.1512195121951,9.7,4.6
HUN,2009,73.9048780487805,9.6,4.2
IDN,1993,64.3282926829268,24.006,28.2
IDN,1996,65.3058292682927,22.445,25.6
IDN,1991,63.6162926829268,25.194,29.6
IDN,1992,63.9742682926829,24.594,28.9
IDN,2007,67.5677317073171,21.364,18.1
IDN,1995,65.0018780487805,22.907,26.5
IDN,2006,67.3674878048781,21.429,18.6
IDN,1994,64.6738536585366,23.437,27.4
IDN,2011,68.3343902439024,20.841,15.7
IDN,2013,68.7046097560976,20.297,14.5
IDN,2009,67.9576341463415,21.177,17.1
IDN,2005,67.1685609756098,21.476,19.2
IDN,1990,63.2599024390244,25.813,30.3
IDN,2004,66.9748780487805,21.499,19.8
IDN,2014,68.8884878048781,19.955,14
IDN,2015,NA,NA,13.5
IDN,2003,66.7888048780488,21.5,20.3
IDN,1997,65.5821707317073,22.071,24.7
IDN,2008,67.7647804878049,21.283,17.6
IDN,2001,66.4301219512195,21.486,21.6
IDN,2010,68.1471951219512,21.034,16.4
IDN,2012,68.5195609756098,20.595,15.1
IDN,2000,66.2468780487805,21.518,22.3
IDN,2002,66.608243902439,21.49,20.9
IDN,1998,65.8293902439024,21.795,23.9
IDN,1999,66.0494634146341,21.615,23.1
IRL,1993,75.2964390243903,13.8,4.4
IRL,2006,79.2414634146342,15.3,2.8
IRL,2004,78.5390243902439,15.2,3.2
IRL,2003,78.1390243902439,15.4,3.5
IRL,1991,74.9505365853659,14.9,4.6
IRL,2000,76.5365853658537,14.4,4
IRL,1995,75.5713414634146,13.5,4.2
IRL,2005,78.9439024390244,14.8,3
IRL,1994,75.4376341463415,13.4,4.3
IRL,2015,NA,NA,2.3
IRL,2001,77.1341463414634,15,3.9
IRL,2002,77.6341463414634,15.4,3.7
IRL,1990,74.7413170731707,15.1,4.7
IRL,1999,76.0829268292683,14.4,4.1
IRL,1998,76.1804878048781,14.5,4.1
IRL,1992,75.136243902439,14.4,4.5
IRL,2013,81,15,2.4
IRL,2014,81.1536585365854,14.4,2.3
IRL,2012,80.8951219512195,15.7,2.5
IRL,2007,79.6414634146341,16.2,2.6
IRL,2009,80.190243902439,16.7,2.5
IRL,1996,75.8317073170732,13.9,4.1
IRL,2010,80.7439024390244,16.5,2.5
IRL,2011,80.7463414634146,16.2,2.5
IRL,1997,75.9853658536586,14.4,4.1
IRL,2008,80.0951219512195,16.7,2.5
ISR,1992,76.5048780487805,21.5,5.5
ISR,1994,77.4024390243903,21.2,4.7
ISR,1995,77.4512195121951,21.1,4.5
ISR,1999,78.6585365853659,21.5,3.7
ISR,2007,80.5048780487805,21.1,2.5
ISR,2005,80.1512195121951,20.8,2.7
ISR,1993,77.1536585365854,21.3,5.1
ISR,2011,81.6560975609756,21.4,2.4
ISR,1997,78,21.4,4
ISR,1990,76.6073170731707,22.2,6.3
ISR,1998,78.1487804878049,21.9,3.8
ISR,2002,79.4512195121951,21.2,3.3
ISR,2008,80.9512195121951,21.5,2.4
ISR,1996,78.1048780487805,21.3,4.2
ISR,2001,79.4073170731707,21.2,3.5
ISR,2009,81.4048780487805,21.5,2.4
ISR,2010,81.6024390243903,21.8,2.4
ISR,1991,76.7585365853659,21.4,5.9
ISR,2012,81.7048780487805,21.6,2.3
ISR,2015,NA,NA,2.1
ISR,2014,82.1536585365854,21.3,2.2
ISR,2006,80.5536585365854,21,2.5
ISR,2004,80.1463414634146,21.3,2.9
ISR,2000,78.9536585365854,21.7,3.6
ISR,2013,82.0560975609756,21.3,2.3
ISR,2003,79.6487804878049,21.7,3.2
IMN,1994,76.5292682926829,13.7,NA
IMN,2006,NA,NA,NA
IMN,1995,NA,NA,NA
IMN,2007,NA,11.4,NA
IMN,1996,NA,11.6,NA
IMN,2004,NA,NA,NA
IMN,1991,NA,12.8,NA
IMN,2014,NA,NA,NA
IMN,2015,NA,NA,NA
IMN,2009,NA,NA,NA
IMN,2003,NA,NA,NA
IMN,2000,NA,NA,NA
IMN,1992,NA,12.2,NA
IMN,1993,NA,NA,NA
IMN,2013,NA,NA,NA
IMN,2010,NA,NA,NA
IMN,2005,NA,11.4,NA
IMN,2008,NA,NA,NA
IMN,2002,77.9658536585366,11.4,NA
IMN,1990,NA,NA,NA
IMN,2011,NA,NA,NA
IMN,2012,NA,NA,NA
IMN,2001,NA,NA,NA
IMN,1999,NA,NA,NA
IMN,1997,NA,NA,NA
IMN,1998,NA,NA,NA
IND,1998,61.8072195121951,27.365,47.8
IND,2009,66.1026341463415,22.103,33.8
IND,2007,65.3004390243903,23.144,36
IND,2008,65.6994390243903,22.625,34.9
IND,2012,67.2898780487805,20.679,30.6
IND,2011,66.9041707317073,21.116,31.6
IND,1995,60.4443658536585,28.766,51.4
IND,1996,60.9156097560976,28.286,50.3
IND,2002,63.3991951219512,25.547,42.3
IND,2013,67.6604146341463,20.291,29.5
IND,2014,68.0138048780488,19.952,28.6
IND,1991,58.4382195121951,30.912,56.1
IND,1992,58.9450731707317,30.343,54.8
IND,1993,59.4529268292683,29.794,53.7
IND,2010,66.5061463414634,21.595,32.7
IND,1990,57.9437317073171,31.498,57.4
IND,1999,62.2270731707317,26.911,46.5
IND,2000,62.6306341463415,26.459,45.1
IND,1997,61.3695609756098,27.822,49
IND,1994,59.9548292682927,29.267,52.5
IND,2006,64.9080975609756,23.653,37.1
IND,2005,64.5238780487805,24.146,38.3
IND,2001,63.0198536585366,26.004,43.7
IND,2003,63.7745365853659,25.087,40.9
IND,2004,64.1478048780488,24.622,39.5
IND,2015,NA,NA,27.7
IRQ,1997,68.9970487804878,36.505,24.9
IRQ,2000,69.1788048780488,35.626,24.3
IRQ,2009,68.3199268292683,35.534,21.1
IRQ,1998,69.1324146341463,36.241,24.7
IRQ,2006,68.256512195122,35.261,22.3
IRQ,1999,69.1933658536585,35.936,24.5
IRQ,2008,68.2202926829268,35.494,21.5
IRQ,1996,68.7834634146342,36.719,25.1
IRQ,2010,68.4901219512195,35.496,20.7
IRQ,2004,68.5601219512195,35.055,23
IRQ,2012,68.9497317073171,35.17,20
IRQ,2001,69.09,35.354,24
IRQ,2015,NA,NA,18.4
IRQ,2014,69.3996829268293,34.594,19
IRQ,2007,68.1990243902439,35.395,21.9
IRQ,1993,67.748756097561,37.162,25.9
IRQ,1994,68.1476341463415,37.025,25.6
IRQ,1995,68.4969512195122,36.887,25.3
IRQ,2003,68.7573170731707,35.059,23.4
IRQ,2011,68.7097073170732,35.37,20.4
IRQ,1992,67.3049024390244,37.321,26.2
IRQ,2002,68.9420243902439,35.159,23.7
IRQ,2013,69.183487804878,34.91,19.5
IRQ,1991,66.8147073170732,37.504,26.6
IRQ,2005,68.3816829268293,35.132,22.6
IRQ,1990,66.2403414634147,37.704,27.1
IRN,1996,68.7221463414634,22.537,22
IRN,2014,75.3893170731708,17.544,9.8
IRN,2015,NA,NA,9.5
IRN,1994,67.7713902439024,25.49,23.3
IRN,2008,73.0920731707317,18.154,13.1
IRN,1992,66.203512195122,29.163,24.8
IRN,1995,68.3059268292683,23.913,22.6
IRN,2010,73.9831707317073,18.336,11.7
IRN,2007,72.6741951219512,18.001,13.9
IRN,2006,72.2881219512195,17.856,14.6
IRN,2013,75.1259756097561,17.9,10.2
IRN,1999,69.7659512195122,19.464,19.9
IRN,2011,74.4125853658537,18.295,11.2
IRN,2012,74.7993414634146,18.15,10.7
IRN,1990,63.8828780487805,33.229,26.5
IRN,1993,67.0782195121951,27.253,24
IRN,2004,71.5936341463415,17.723,16
IRN,2005,71.9317073170732,17.753,15.3
IRN,1997,69.0763170731707,21.345,21.3
IRN,2009,73.5341707317073,18.278,12.4
IRN,2002,70.8984390243903,17.965,17.5
IRN,1991,65.1453414634147,31.171,25.6
IRN,1998,69.4155609756098,20.32,20.6
IRN,2003,71.2538536585366,17.785,16.8
IRN,2001,70.5216585365854,18.29,18.4
IRN,2000,70.1371951219512,18.785,19.2
ISL,1997,78.8853658536585,15.3,2.5
ISL,2001,80.690243902439,14.4,2
ISL,1998,79.6024390243903,15.2,2.3
ISL,2006,81.1585365853659,14.5,1.4
ISL,2002,80.5024390243903,14.1,1.8
ISL,2009,81.7512195121951,15.8,1.2
ISL,2000,79.6536585365854,15.3,2.1
ISL,2010,81.8975609756098,15.4,1.2
ISL,2011,82.3585365853659,14.1,1.1
ISL,1995,77.9843902439024,16,2.7
ISL,1991,77.9919512195122,17.6,3.3
ISL,1992,78.760243902439,17.7,3.1
ISL,2012,82.9170731707317,14.1,1.1
ISL,1999,79.3512195121951,14.8,2.2
ISL,2015,NA,NA,0.9
ISL,2004,80.9975609756098,14.5,1.6
ISL,2007,81.4536585365854,14.6,1.3
ISL,2008,81.609756097561,15.2,1.3
ISL,1990,78.0363414634146,18.7,3.5
ISL,2005,81.5024390243902,14.4,1.5
ISL,1996,78.7778048780488,16.1,2.6
ISL,1994,79.2470731707317,16.7,2.8
ISL,2003,80.9634146341464,14.3,1.7
ISL,1993,78.9346341463415,17.5,3
ISL,2014,82.0609756097561,13.4,1
ISL,2013,82.0609756097561,13.4,1
ITA,2000,79.7780487804878,9.5,3.4
ITA,2007,81.4341463414634,9.7,2.5
ITA,1993,77.7219512195122,9.7,5.3
ITA,1997,78.8243902439024,9.4,4.2
ITA,1994,77.9219512195122,9.4,5
ITA,1996,78.5219512195122,9.3,4.5
ITA,1991,77.0195121951219,9.9,6.1
ITA,1998,78.9756097560976,9.4,3.9
ITA,1995,78.1707317073171,9.2,4.7
ITA,2010,82.0365853658537,9.5,2.4
ITA,1990,76.9707317073171,10,6.4
ITA,2001,80.1268292682927,9.4,3.2
ITA,1999,79.4243902439024,9.4,3.7
ITA,2014,82.690243902439,8.3,2.1
ITA,2011,82.1878048780488,9.2,2.4
ITA,2008,81.4853658536586,9.8,2.5
ITA,2004,80.7804878048781,9.8,2.8
ITA,2005,80.7829268292683,9.6,2.7
ITA,2006,81.2829268292683,9.6,2.6
ITA,2012,82.2390243902439,9,2.3
ITA,1992,77.419512195122,10,5.6
ITA,2015,NA,NA,2.1
ITA,2009,81.6365853658537,9.6,2.5
ITA,2003,79.9829268292683,9.5,2.9
ITA,2013,82.690243902439,8.5,2.2
ITA,2002,80.2292682926829,9.4,3.1
CHI,1998,77.0396585365854,11.319,NA
CHI,1999,77.2683414634146,11.147,NA
CHI,2001,77.7781707317073,10.851,NA
CHI,1995,76.4368536585366,11.896,NA
CHI,1996,76.6278780487805,11.704,NA
CHI,1997,76.827,11.507,NA
CHI,2002,78.0557804878049,10.714,NA
CHI,2013,80.4628292682927,9.52,NA
CHI,2011,80.169512195122,9.652,NA
CHI,2000,77.514512195122,10.992,NA
CHI,2014,80.6064878048781,9.463,NA
CHI,1993,76.053,12.207,NA
CHI,1994,76.2473902439024,12.069,NA
CHI,2003,78.3398292682927,10.576,NA
CHI,2006,79.1665365853659,10.163,NA
CHI,2007,79.4108048780488,10.036,NA
CHI,2008,79.6330243902439,9.921,NA
CHI,2005,78.9032195121951,10.297,NA
CHI,2015,NA,NA,NA
CHI,1990,75.418243902439,12.343,NA
CHI,1991,75.6369268292683,12.348,NA
CHI,2012,80.3186585365854,9.583,NA
CHI,2009,79.8327073170732,9.819,NA
CHI,2010,80.0103658536585,9.73,NA
CHI,1992,75.8496829268293,12.302,NA
CHI,2004,78.6253170731707,10.436,NA
JAM,1992,71.9627317073171,24.3,20
JAM,1991,71.9875365853659,25.1,20.3
JAM,2003,72.9029268292683,17.36,15.5
JAM,2004,73.1556097560976,17.02,15.1
JAM,1990,72.0159756097561,25.2,20.6
JAM,2002,72.6750243902439,18.15,16
JAM,2011,75.086243902439,14.69,13.1
JAM,2012,75.2998292682927,14.53,12.7
JAM,1994,71.9353658536585,24.1,19.3
JAM,2010,74.8474878048781,15.05,13.5
JAM,2001,72.4769512195122,18.92,16.5
JAM,2013,75.488243902439,13.54,12.4
JAM,2009,74.5840487804878,15.96,13.7
JAM,1993,71.9436585365854,23.6,19.7
JAM,2015,NA,NA,11.6
JAM,2005,73.4280243902439,17.54,14.7
JAM,2014,75.6535121951219,13.54,12
JAM,1996,71.9681951219512,23.5,18.6
JAM,1997,72.0157073170732,23.4,18.3
JAM,1998,72.0868536585366,22.2,17.9
JAM,1999,72.1846585365854,20.8,17.5
JAM,2000,72.3131707317073,20.7,17
JAM,2007,74.0092926829268,16.29,14.3
JAM,2008,74.3019512195122,16.14,14
JAM,1995,71.9423902439024,25.5,18.9
JAM,2006,73.7156097560976,16.3,14.5
JOR,2001,71.9563658536586,30.793,16.3
JOR,1999,71.6050975609756,31.647,17
JOR,2006,72.8010487804878,29.09,14.1
JOR,2002,72.1324878048781,30.383,15.9
JOR,2003,72.3046097560976,29.999,15.4
JOR,2000,71.779756097561,31.218,16.6
JOR,2009,73.2782926829268,28.567,12.9
JOR,2010,73.4358292682927,28.4,12.5
JOR,2011,73.5918536585366,28.182,12.1
JOR,2005,72.6389024390244,29.341,14.5
JOR,1998,71.4328780487805,32.068,17.3
JOR,2013,73.9,27.515,11.3
JOR,2014,74.0521463414634,27.052,11
JOR,2012,73.7464146341464,27.891,11.7
JOR,2004,72.473756097561,29.647,15
JOR,1990,69.9208536585366,34.437,20.2
JOR,1995,70.9257317073171,33.193,18.1
JOR,2015,NA,NA,10.6
JOR,2008,73.120243902439,28.719,13.3
JOR,1993,70.568756097561,33.732,18.9
JOR,1996,71.0956829268293,32.851,17.8
JOR,1997,71.2635609756098,32.471,17.5
JOR,1992,70.3722682926829,33.955,19.3
JOR,2007,72.9611707317073,28.888,13.6
JOR,1991,70.1573170731707,34.176,19.7
JOR,1994,70.751243902439,33.484,18.5
JPN,1992,79.1539024390244,9.8,2.4
JPN,2014,83.5878048780488,8,1
JPN,2001,81.4170731707317,9.3,1.7
JPN,1996,80.200243902439,9.6,2.1
JPN,1991,79.1007317073171,9.9,2.5
JPN,2000,81.0760975609756,9.4,1.8
JPN,2013,83.3319512195122,8.2,1
JPN,1997,80.4241463414634,9.5,2
JPN,2002,81.5634146341463,9.3,1.7
JPN,1990,78.8368292682927,10,2.5
JPN,1994,79.6870731707317,10,2.2
JPN,2010,82.8426829268293,8.5,1.1
JPN,2015,NA,NA,0.9
JPN,1999,80.5707317073171,9.3,1.8
JPN,2007,82.5070731707317,8.63,1.3
JPN,1995,79.5363414634147,9.54,2.2
JPN,2003,81.76,9.2,1.6
JPN,2012,83.0960975609756,8.2,1
JPN,2008,82.5875609756098,8.7,1.2
JPN,2006,82.3219512195122,8.65,1.3
JPN,1998,80.5014634146342,9.6,1.9
JPN,1993,79.2936585365854,9.6,2.3
JPN,2009,82.9314634146342,8.5,1.2
JPN,2011,82.5912195121951,8.3,1
JPN,2005,81.9251219512195,8.4132922190743,1.4
JPN,2004,82.030243902439,8.69360456470183,1.5
KEN,1994,55.5339512195122,38.781,27.1
KEN,1991,58.2289756097561,41.126,27.2
KEN,1990,58.8020487804878,42.18,27.4
KEN,1992,57.4735365853659,40.18,27.2
KEN,1995,54.4577317073171,38.372,27.3
KEN,2009,57.8004390243903,37.264,26.6
KEN,2005,53.5198292682927,38.506,29
KEN,2015,NA,NA,22.2
KEN,1999,51.0713902439024,38.226,28.8
KEN,2000,50.7851707317073,38.35,29.1
KEN,2006,54.5910975609756,38.308,28.5
KEN,2002,51.1596585365854,38.571,29.3
KEN,2003,51.7487073170732,38.624,29.3
KEN,2004,52.552243902439,38.609,29.2
KEN,2001,50.8241463414634,38.473,29.3
KEN,1997,52.4375365853659,38.096,28
KEN,1993,56.5591951219512,39.389,27.1
KEN,2007,55.6992926829268,38.026,28
KEN,2011,59.5342195121951,36.289,25.1
KEN,1996,53.4,38.16,27.6
KEN,1998,51.6425853658537,38.129,28.4
KEN,2012,60.2727804878049,35.749,24.3
KEN,2013,60.9537804878049,35.194,23.6
KEN,2014,61.5763658536585,34.636,22.9
KEN,2008,56.7846829268293,37.676,27.3
KEN,2010,58.7186097560976,36.798,25.9
KGZ,1995,65.790243902439,25.6,25.1
KGZ,1996,66.5439024390244,23.2,24.4
KGZ,1991,68.5512195121951,28.8,25.5
KGZ,1992,68.1024390243903,28.2,25.6
KGZ,1994,66.0390243902439,24.3,25.5
KGZ,2008,68.4512195121951,23.9,18.4
KGZ,1993,67.1926829268293,25.7,25.6
KGZ,2006,67.6951219512195,23.1,19.5
KGZ,2012,70.0024390243902,27.6,13.7
KGZ,2014,70.4024390243902,27.7,12.1
KGZ,2009,69.1024390243903,25.2,17.3
KGZ,2010,69.3,26.8,16.1
KGZ,1990,68.2975609756098,29.1,25.2
KGZ,2005,67.9560975609756,21.3,19.8
KGZ,2015,NA,NA,11.5
KGZ,2002,68.1560975609756,20.2,20.7
KGZ,2003,68.2560975609756,20.9,20.3
KGZ,2011,69.6024390243903,27.1,14.8
KGZ,2007,67.8951219512195,23.4,19
KGZ,2001,68.7073170731707,19.8,21.2
KGZ,2013,70.2024390243902,27.2,12.8
KGZ,2000,68.5585365853659,19.8,21.8
KGZ,1998,67.0512195121951,21.7,23.1
KGZ,2004,68.1536585365854,21.5,20
KGZ,1997,66.8926829268293,21.6,23.7
KGZ,1999,68.6560975609756,21.5,22.3
KHM,1995,55.1216585365854,34.088,39.9
KHM,1994,54.7502195121951,35.63,39.9
KHM,2003,61.1375853658537,26.44,30.1
KHM,1993,54.441756097561,37.261,40
KHM,2005,62.9677073170732,26.145,26.8
KHM,2004,62.0736097560976,26.24,28.3
KHM,2007,64.5523414634146,26.043,24.3
KHM,1996,55.5860243902439,32.65,39.8
KHM,2006,63.7955853658537,26.098,25.5
KHM,2001,59.2472682926829,27.327,34.2
KHM,2002,60.187,26.793,32
KHM,1990,53.5100731707317,42.367,40.7
KHM,1991,53.8363414634146,40.656,40.3
KHM,1992,54.1507804878049,38.95,40
KHM,1999,57.5288048780488,28.992,37.6
KHM,2008,65.2349756097561,25.937,23.1
KHM,2014,68.2122926829268,24.119,15.7
KHM,2000,58.3508780487805,28.06,36.1
KHM,2013,67.7720487804878,24.462,16.9
KHM,2011,66.8728780487805,25.164,19.4
KHM,2010,66.3856585365854,25.491,20.7
KHM,2015,NA,NA,14.8
KHM,1997,56.1438536585366,31.315,39.5
KHM,1998,56.7916097560976,30.089,38.8
KHM,2012,67.3288780487805,24.812,18.2
KHM,2009,65.8444634146342,25.755,21.9
KIR,1995,62.5056585365854,33.699,32.5
KIR,1996,62.8373170731707,32.965,31.9
KIR,2000,63.9506829268293,30.583,28.9
KIR,2008,65.0786097560976,29.526,26
KIR,2006,64.8853414634146,29.537,26
KIR,1994,62.1397804878049,34.431,33.1
KIR,2007,64.980756097561,29.528,26
KIR,2012,65.5960731707317,29.235,24.9
KIR,1998,63.4329024390244,31.613,30.4
KIR,1992,61.2997317073171,35.754,34.4
KIR,1999,63.7026097560976,31.048,29.7
KIR,2003,64.5271463414634,29.775,26.9
KIR,2009,65.1834390243903,29.513,25.9
KIR,1997,63.1446097560976,32.259,31.1
KIR,2002,64.3644146341463,29.965,27.5
KIR,1993,61.7372926829268,35.126,33.7
KIR,2011,65.4406341463415,29.377,25.3
KIR,2005,64.7823658536585,29.572,26.2
KIR,1991,60.8345853658537,36.289,35.2
KIR,2015,NA,NA,23.7
KIR,2014,65.9516829268293,28.8,24.1
KIR,2004,64.6652926829268,29.647,26.5
KIR,2010,65.3027804878049,29.468,25.7
KIR,2001,64.1720975609756,30.228,28.2
KIR,2013,65.7665853658537,29.044,24.6
KIR,1990,60.3508292682927,36.713,36.1
COM,1996,58.9471707317073,38.967,43.6
COM,2013,62.9321707317073,34.326,35.5
COM,1995,58.6971707317073,39.403,44
COM,2007,60.7123414634146,36.115,39.7
COM,2008,61.0672926829268,35.891,38.9
COM,1994,58.3825853658537,39.913,44.7
COM,1991,57.1452195121951,41.853,48.3
COM,2014,63.2568536585366,33.897,34.7
COM,2015,NA,NA,34
COM,2009,61.4441951219512,35.649,38.2
COM,2004,59.888756097561,36.746,40.9
COM,2000,59.4389024390244,37.661,41.8
COM,1992,57.5993414634146,41.149,46.7
COM,1993,58.0134634146342,40.497,45.6
COM,2010,61.830512195122,35.378,37.6
COM,2003,59.7208048780488,36.956,41.3
COM,2005,60.1097804878049,36.538,40.7
COM,2006,60.3883170731707,36.329,40.2
COM,2002,59.5989268292683,37.174,41.6
COM,1990,56.6536097560976,42.593,50.1
COM,2011,62.212756097561,35.068,36.9
COM,2012,62.5829756097561,34.718,36.2
